Weekend,Month,Top Referee,Outcome,Home Avg Goal,Home Avg Opp Goal,Home Diff Goal,Home Rank,Last Season Home,Home Values,Home Win Percent,Home Lose Percent,Avg Goal (diff),Avg Opp Goal (diff),Diff Goal (diff),Rank (diff),Last Season (diff),Values (diff),Win Percent (diff),Lose Percent (diff),Top Win Home,Top Draw Home,Top Lose Home,Top Win Away,Top Draw Away,Top Lose Away
1,10,1,-1,1.6666666666666667,1.0,2,8,15,160.75,0.3333333333333333,0.3333333333333333,0.6666666666666667,-1.25,7,-10,8,-85.25,0.3333333333333333,-0.6666666666666667,0,0,0,0,0,1
1,10,0,-1,1.0,1.6666666666666667,-2,16,21,94.38,0.0,0.6666666666666666,-0.6666666666666667,0.0,-2,5,8,-35.120000000000005,-0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
1,10,1,1,1.0,0.6666666666666666,1,10,6,205.0,0.3333333333333333,0.0,1.0,-0.8333333333333334,7,-4,-15,136.0,0.3333333333333333,-1.0,0,0,0,0,0,0
1,10,1,0,4.5,1.0,7,4,8,378.2,1.0,0.0,2.833333333333333,-0.33333333333333326,6,-2,3,-170.05,0.33333333333333337,-0.3333333333333333,1,0,0,1,0,0
1,10,0,0,2.25,1.0,5,11,16,210.25,0.75,0.25,0.25,0.25,0,8,13,-163.25,0.25,0.25,0,0,0,1,0,1
1,10,0,1,1.0,2.0,-4,15,7,246.0,0.25,0.5,0.5,0.5,0,-5,-10,148.975,0.25,-0.25,0,0,1,0,0,0
1,10,0,0,1.0,2.25,-5,19,12,210.25,0.0,0.75,-0.5,1.0,-6,9,-1,80.75,-0.5,0.5,0,0,0,0,0,0
1,10,1,0,2.75,1.75,4,2,2,490.5,0.75,0.25,1.95,0.75,5,-15,-19,396.12,0.5,0.0,1,0,0,0,0,0
1,10,1,1,1.25,0.25,4,13,1,215.5,0.5,0.0,-0.25,-1.0,3,4,-14,54.75,0.0,-0.25,0,0,0,0,0,0
1,10,0,1,1.0,0.6,2,14,21,69.0,0.4,0.4,-0.5,-0.15000000000000002,-1,8,10,-179.25,-0.09999999999999998,0.15000000000000002,0,0,0,0,1,1
1,10,0,-1,0.75,2.0,-5,16,21,68.95,0.25,0.75,0.0,0.25,-1,-2,12,-3.1000000000000085,0.25,0.25,0,0,0,0,0,0
1,10,0,1,3.0,0.6666666666666666,7,4,8,378.2,0.6666666666666666,0.0,2.25,-0.08333333333333337,7,-8,-6,312.65,0.41666666666666663,-0.25,1,0,0,0,0,0
1,10,1,0,2.5,0.75,7,1,4,524.25,0.75,0.0,1.5,-0.25,7,-7,-2,319.25,0.5,-0.5,1,0,0,0,0,0
1,10,1,1,2.25,0.75,6,5,10,522.3,0.75,0.25,1.0,-0.25,5,-2,5,-25.950000000000045,0.25,0.0,1,0,0,1,0,0
1,10,1,-1,1.0,2.25,-5,20,17,97.025,0.0,0.75,-0.6000000000000001,1.85,-11,18,15,-393.475,-0.75,0.75,0,0,1,1,1,0
1,10,0,0,1.25,0.25,4,5,3,373.5,0.75,0.0,0.5,-3.0,14,-7,2,158.0,0.75,-1.0,1,0,0,0,0,0
1,10,0,1,0.75,1.5,-3,17,21,94.38,0.0,0.75,0.15000000000000002,-0.10000000000000009,2,7,5,-115.87,0.0,0.25,0,0,0,0,0,0
1,10,1,-1,1.5,1.25,1,13,14,65.55,0.25,0.25,-0.75,0.0,-3,12,10,-458.7,-0.5,0.0,0,0,1,1,0,0
1,10,1,0,2.0,1.0,4,7,5,548.25,0.5,0.25,1.75,-1.25,12,-7,-16,479.25,0.5,-0.75,1,0,0,0,0,0
1,10,0,1,1.75,2.0,-1,9,13,129.5,0.25,0.5,0.5,-1.0,6,-9,-8,60.55,0.0,0.0,0,0,0,0,0,0
1,10,1,-1,1.25,1.0,1,11,15,160.75,0.25,0.5,-0.55,-0.6000000000000001,0,8,7,-217.45,-0.35,0.3,0,0,0,1,0,0
1,10,1,1,1.5,0.75,3,6,11,248.25,0.5,0.0,0.25,-1.5,7,-9,4,2.25,0.25,-0.75,0,1,0,0,0,1
1,10,0,-1,1.5,0.75,3,8,6,205.0,0.5,0.0,0.0,-0.75,3,4,-4,-317.29999999999995,0.0,-0.25,0,0,0,1,0,0
1,10,1,1,1.0,2.25,-5,16,9,72.05000000000001,0.25,0.5,0.0,0.75,-3,-3,-3,-138.2,0.0,-0.25,0,0,0,0,0,0
1,11,1,-1,1.8,0.8,5,10,16,210.25,0.6,0.2,1.4,-0.5999999999999999,10,-10,-1,113.225,0.6,-0.6000000000000001,0,0,0,0,0,0
1,11,0,0,2.2,0.8,7,1,4,524.25,0.6,0.0,1.4000000000000001,-0.19999999999999996,8,-14,-17,429.87,0.39999999999999997,-0.2,1,0,0,0,0,0
1,11,1,0,1.0,1.6,-3,17,7,246.0,0.4,0.4,0.0,0.20000000000000018,-1,5,-2,173.95,0.2,0.0,0,0,1,0,0,0
1,11,1,1,1.1666666666666667,0.6666666666666666,3,14,21,69.0,0.5,0.3333333333333333,-0.23333333333333317,-0.9333333333333335,4,1,6,-91.75,0.09999999999999998,-0.06666666666666671,0,0,0,0,0,0
1,11,0,1,2.6,0.6,10,4,10,522.3,0.8,0.2,1.2000000000000002,-0.4,8,-2,-1,274.04999999999995,0.4,-0.2,1,0,0,0,1,1
1,11,1,0,2.2,1.4,4,2,2,490.5,0.6,0.2,0.6000000000000001,0.7999999999999999,-1,-3,-1,117.0,0.19999999999999996,0.2,1,0,0,1,0,1
1,11,1,1,2.75,0.75,8,3,8,378.2,0.75,0.0,1.25,-0.5,7,-4,-5,248.7,0.35,-0.2,1,0,0,0,0,0
1,11,0,1,0.6,2.0,-7,18,21,68.95,0.2,0.8,-0.4,1.0,-7,9,15,-136.05,0.0,0.4,0,0,0,0,0,0
1,11,0,-1,0.8,1.8,-5,19,12,210.25,0.0,0.6,-0.033333333333333326,0.4666666666666668,-2,11,7,-338.0,-0.4,0.19999999999999996,0,0,0,1,0,0
1,11,0,-1,1.6,0.4,6,11,1,215.5,0.6,0.0,0.8,-0.6,7,-5,-13,149.95,0.39999999999999997,-0.4,0,0,0,0,0,0
1,11,1,0,1.6,0.8,4,6,5,548.25,0.4,0.2,-0.3999999999999999,0.30000000000000004,-5,2,3,57.75,-0.4,0.2,1,0,0,1,1,0
1,11,1,0,1.2,1.0,1,10,6,205.0,0.4,0.2,-1.4000000000000001,-1.0,-2,9,-2,-173.2,-0.2666666666666666,0.033333333333333354,0,0,0,1,0,0
1,11,1,0,1.6,0.6,5,7,11,248.25,0.6,0.0,0.6000000000000001,-1.2000000000000002,9,-12,-1,38.0,0.39999999999999997,-0.8,0,1,0,0,0,0
1,11,0,1,1.6,1.6,0,8,13,129.5,0.4,0.4,0.8,-1.1999999999999997,10,-6,12,-86.0,0.4,-0.4,0,0,0,0,0,0
1,11,0,-1,1.4,2.0,-3,12,9,72.05000000000001,0.4,0.4,0.7999999999999999,0.0,4,-1,-7,-138.2,0.4,-0.19999999999999996,0,0,0,0,0,0
1,11,0,-1,1.4,1.6,-1,16,15,160.75,0.2,0.6,-0.45714285714285685,0.8857142857142858,-9,13,11,-363.5,-0.6000000000000001,0.39999999999999997,0,0,0,1,0,0
1,11,1,1,1.0,2.6,-8,20,17,97.025,0.0,0.8,0.16666666666666663,0.43333333333333357,0,2,-4,28.075000000000003,-0.2,0.20000000000000007,0,0,1,0,0,0
1,11,1,1,1.2,0.4,4,5,3,373.5,0.6,0.0,0.19999999999999996,-1.8000000000000003,10,-12,-4,127.5,0.39999999999999997,-0.8,1,0,0,0,0,1
1,11,0,-1,1.0,1.2,-1,15,21,94.38,0.2,0.6,-0.33333333333333326,0.19999999999999996,-3,13,11,-427.91999999999996,-0.39999999999999997,0.39999999999999997,0,0,0,1,0,0
1,11,0,1,1.2,1.8,-3,11,14,65.55,0.2,0.4,1.0333333333333334,0.30000000000000004,5,2,-7,-3.450000000000003,0.2,-0.35,0,0,1,0,0,0
1,11,1,-1,1.4285714285714286,0.8571428571428571,4,12,21,69.0,0.5714285714285714,0.2857142857142857,-1.0714285714285714,-0.1428571428571429,-5,9,17,-455.25,-0.261904761904762,0.11904761904761904,0,0,0,1,0,0
1,11,1,1,3.4,0.8,13,2,8,378.2,0.8,0.0,2.7333333333333334,-0.5333333333333332,17,-17,-9,281.17499999999995,0.6333333333333334,-0.6666666666666666,1,0,0,0,0,0
1,11,0,0,0.8333333333333334,1.8333333333333333,-6,18,21,68.95,0.3333333333333333,0.6666666666666666,-0.16666666666666663,0.8333333333333333,-6,9,7,3.4000000000000057,0.0,0.3333333333333333,0,0,0,0,0,0
1,11,0,1,0.8333333333333334,2.0,-7,20,12,210.25,0.0,0.6666666666666666,-0.6666666666666666,0.16666666666666674,-5,4,-3,49.5,-0.3333333333333333,0.16666666666666663,0,0,0,0,0,0
1,11,1,0,1.5,0.6666666666666666,5,14,1,215.5,0.5,0.16666666666666666,0.6666666666666666,-0.33333333333333337,6,-1,-20,121.12,0.33333333333333337,0.0,0,0,0,0,0,0
1,11,1,1,3.0,0.5,15,1,10,522.3,0.8333333333333334,0.16666666666666666,1.5,-0.16666666666666663,10,-4,7,148.79999999999995,0.5,0.16666666666666666,1,0,0,1,0,1
1,11,0,-1,1.6666666666666667,1.5,1,8,13,129.5,0.5,0.3333333333333333,0.6666666666666667,0.16666666666666674,3,-5,4,57.44999999999999,0.33333333333333337,0.0,0,0,0,0,0,0
1,11,0,1,2.0,1.3333333333333333,4,4,2,490.5,0.5,0.16666666666666666,1.3333333333333335,-0.3333333333333335,10,-6,-14,280.25,0.33333333333333337,-0.33333333333333337,1,0,0,0,0,0
1,11,0,1,1.0,0.8333333333333334,1,11,6,205.0,0.3333333333333333,0.16666666666666666,-0.16666666666666674,-0.8333333333333334,4,4,-5,-43.25,0.0,-0.33333333333333337,0,0,0,0,1,1
1,11,0,0,1.5,0.8333333333333334,4,6,5,548.25,0.3333333333333333,0.16666666666666666,0.33333333333333326,-1.4999999999999996,11,-11,-2,302.25,0.16666666666666666,-0.6666666666666667,1,0,0,0,0,1
1,12,1,-1,2.0,0.8333333333333334,7,3,4,524.25,0.5,0.0,0.5,-0.16666666666666663,4,2,-6,1.9500000000000455,-0.16666666666666663,-0.16666666666666666,1,0,0,1,0,0
1,12,1,1,1.3333333333333333,2.1666666666666665,-5,20,17,97.025,0.16666666666666666,0.6666666666666666,0.4999999999999999,-0.5,6,6,16,-118.475,0.16666666666666666,-0.16666666666666674,0,0,1,0,0,0
1,12,0,1,1.6666666666666667,1.5,1,9,14,65.55,0.3333333333333333,0.3333333333333333,0.5,-0.33333333333333326,5,1,1,-63.95,0.0,0.0,0,0,1,0,0,0
1,12,1,1,1.1666666666666667,1.8333333333333333,-4,11,9,72.05000000000001,0.3333333333333333,0.5,1.0000000000000002,-0.33333333333333326,8,-2,-12,3.0500000000000114,0.3333333333333333,-0.30000000000000004,0,0,0,0,0,0
1,12,0,1,1.3333333333333333,1.6666666666666667,-2,17,15,160.75,0.16666666666666666,0.6666666666666666,0.33333333333333326,0.5,-1,7,9,-44.25,0.0,0.16666666666666663,0,0,0,0,0,0
1,12,0,1,1.5,0.6666666666666666,5,5,3,373.5,0.6666666666666666,0.0,0.5,-1.0,9,-14,-9,163.25,0.5,-0.6666666666666666,1,0,0,0,0,0
1,12,0,-1,1.0,1.5,-3,16,7,246.0,0.3333333333333333,0.3333333333333333,-1.1666666666666665,0.8333333333333334,-12,12,5,-244.5,-0.3333333333333333,0.3333333333333333,0,0,1,1,1,0
1,12,0,1,1.6666666666666667,1.0,4,12,16,210.25,0.5,0.3333333333333333,-0.19047619047619002,-0.4285714285714286,1,10,8,-167.95,-0.0714285714285714,0.19047619047619047,0,0,0,1,0,0
1,12,1,0,1.5,0.6666666666666666,5,7,11,248.25,0.5,0.0,0.16666666666666674,-0.8333333333333334,6,1,6,-300.0,0.0,-0.3333333333333333,0,1,0,1,0,0
1,12,1,1,0.8333333333333334,1.1666666666666667,-2,15,21,94.38,0.16666666666666666,0.6666666666666666,0.0,-1.4999999999999998,9,-3,0,25.429999999999993,0.0,0.0,0,0,0,0,0,0
1,12,1,1,1.4285714285714286,1.4285714285714286,0,11,13,129.5,0.42857142857142855,0.42857142857142855,0.4285714285714286,-0.1428571428571428,4,3,2,-118.75,0.14285714285714285,-0.14285714285714285,0,0,0,0,1,1
1,12,0,1,1.4285714285714286,2.2857142857142856,-6,20,12,210.25,0.14285714285714285,0.5714285714285714,0.8571428571428572,0.857142857142857,0,2,-5,113.225,0.0,-0.1428571428571429,0,0,0,0,0,0
1,12,1,1,2.142857142857143,1.2857142857142858,6,2,2,490.5,0.5714285714285714,0.14285714285714285,1.1428571428571428,0.14285714285714302,7,-7,-7,418.45,0.2857142857142857,-0.14285714285714285,1,0,0,0,0,0
1,12,1,1,1.375,1.0,3,15,21,69.0,0.5,0.375,0.6607142857142857,-0.8571428571428568,11,5,5,-141.25,0.35714285714285715,-0.1964285714285714,0,0,0,0,0,0
1,12,0,0,0.8571428571428571,1.7142857142857142,-6,19,21,68.95,0.2857142857142857,0.5714285714285714,-0.9999999999999997,-0.5714285714285714,-3,5,6,-91.8,0.0,0.0,0,0,0,0,0,0
1,12,1,1,1.5714285714285714,0.8571428571428571,5,16,1,215.5,0.42857142857142855,0.14285714285714285,-0.857142857142857,-0.1428571428571429,-5,12,-3,-308.75,-0.42857142857142855,0.0,0,0,0,1,0,0
1,12,1,1,2.857142857142857,0.5714285714285714,16,1,10,522.3,0.8571428571428571,0.14285714285714285,1.9821428571428572,-0.3035714285714286,16,-6,-4,456.74999999999994,0.5714285714285714,-0.14285714285714285,1,0,0,0,0,0
1,12,0,1,1.4285714285714286,0.8571428571428571,4,6,5,548.25,0.2857142857142857,0.14285714285714285,0.0,0.0,0,1,2,174.75,0.0,0.0,1,0,0,1,0,1
1,12,0,1,1.0,0.7142857142857143,2,12,6,205.0,0.42857142857142855,0.14285714285714285,0.0,-0.4285714285714285,3,-1,-15,110.62,0.2857142857142857,0.0,0,0,0,0,0,0
1,12,1,0,3.1666666666666665,0.6666666666666666,15,3,8,378.2,0.8333333333333334,0.0,2.0238095238095237,-1.4761904761904763,22,-14,1,132.2,0.6904761904761905,-0.7142857142857143,1,0,0,0,0,1
0,12,0,1,2.0,1.2857142857142858,5,12,16,210.25,0.5714285714285714,0.2857142857142857,1.1428571428571428,-1.2857142857142863,17,-2,15,-5.25,0.5714285714285714,-0.5714285714285714,0,0,0,0,0,0
0,12,1,1,1.4285714285714286,0.7142857142857143,5,9,11,248.25,0.42857142857142855,0.0,-1.1428571428571435,0.0,-8,7,9,-242.25,-0.28571428571428575,0.0,0,1,0,1,1,0
0,12,0,1,1.0,2.0,-7,17,7,246.0,0.2857142857142857,0.42857142857142855,0.8571428571428572,-0.1428571428571428,7,4,-14,177.0,0.2857142857142857,-0.4047619047619048,0,0,1,0,0,0
0,12,0,-1,0.8571428571428571,1.0,-1,16,21,94.38,0.2857142857142857,0.5714285714285714,-1.1428571428571428,-0.75,-3,13,13,-283.82,-0.2142857142857143,0.3214285714285714,0,0,0,1,0,0
0,12,0,-1,1.4285714285714286,2.0,-4,20,17,97.025,0.2857142857142857,0.5714285714285714,-0.2857142857142856,1.0,-9,19,7,-425.275,-0.4285714285714286,0.42857142857142855,0,0,1,1,0,0
0,12,1,1,1.8571428571428568,1.4285714285714286,3,8,14,65.55,0.42857142857142855,0.2857142857142857,1.1071428571428568,-0.4464285714285714,12,-10,2,-144.7,0.2857142857142857,-0.4285714285714286,0,0,1,0,0,0
0,12,1,0,1.2857142857142858,1.5714285714285714,-2,11,9,72.05000000000001,0.42857142857142855,0.42857142857142855,0.4285714285714287,0.1428571428571428,2,1,3,-132.95,0.2857142857142857,-0.14285714285714285,0,0,0,0,0,0
0,12,0,-1,1.5714285714285714,1.4285714285714286,1,15,15,160.75,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.31746031746031744,2,9,10,-387.5,-0.14285714285714285,0.2857142857142857,0,0,0,1,0,0
0,12,1,1,2.0,0.5714285714285714,10,5,3,373.5,0.7142857142857143,0.0,1.2857142857142856,-1.857142857142857,22,-14,-18,304.55,0.5714285714285714,-0.7142857142857143,1,0,0,0,0,0
0,12,0,1,1.8571428571428568,1.1428571428571428,5,4,4,524.25,0.42857142857142855,0.14285714285714285,0.8571428571428568,-0.6071428571428572,11,-3,-9,394.75,0.14285714285714285,-0.2857142857142857,1,0,0,0,0,0
1,12,0,-1,1.5,1.5,0,16,15,160.75,0.25,0.625,-0.125,0.625,-6,15,5,-361.54999999999995,-0.5,0.5,0,0,0,1,0,0
1,12,0,1,0.75,1.25,-4,17,21,94.38,0.25,0.625,-0.125,-1.0,7,-1,9,-115.87,0.125,-0.125,0,0,0,0,0,0
1,12,1,1,1.0,1.75,-6,15,7,246.0,0.375,0.375,0.375,-0.75,9,-4,-14,177.05,0.25,-0.375,0,0,1,0,0,0
1,12,0,0,1.125,1.375,-2,12,9,72.05000000000001,0.375,0.375,0.375,-1.0,11,-2,8,-143.45,0.375,-0.5,0,0,0,0,0,0
1,12,0,1,1.25,1.875,-5,20,17,97.025,0.25,0.625,0.25,-0.125,3,9,4,-32.474999999999994,0.0,0.125,0,0,1,0,0,0
1,12,1,-1,2.0,1.375,5,7,14,65.55,0.5,0.25,0.625,0.0,5,1,9,-482.7,0.0,0.0,0,0,1,1,0,0
1,12,1,-1,1.875,1.125,6,10,16,210.25,0.625,0.25,1.125,-0.125,10,1,10,5.25,0.5,-0.25,0,0,0,0,0,0
1,12,0,1,2.125,0.5,13,5,3,373.5,0.75,0.0,2.0,-1.5,28,-8,-18,304.5,0.75,-0.8571428571428571,1,0,0,0,0,0
1,12,1,1,1.875,1.0,7,4,4,524.25,0.5,0.125,-0.8392857142857144,0.0,-5,1,2,33.75,-0.125,0.0,1,0,0,1,1,0
1,12,1,-1,1.5,0.75,6,8,11,248.25,0.5,0.0,-0.875,-1.0,1,6,3,-129.95,-0.05555555555555558,-0.2222222222222222,0,1,0,1,0,0
1,12,1,0,1.625,1.5,1,12,13,129.5,0.5,0.375,-0.15277777777777768,-0.6111111111111112,4,-5,-2,-31.25,0.25,-0.125,0,0,0,0,0,0
1,12,0,1,1.5555555555555556,1.1111111111111112,4,16,21,69.0,0.5555555555555556,0.3333333333333333,0.6805555555555556,-0.01388888888888884,6,2,0,-25.379999999999995,0.4305555555555556,0.08333333333333331,0,0,0,0,0,0
1,12,0,-1,1.875,1.0,7,15,1,215.5,0.5,0.125,0.75,-0.75,12,6,-10,-32.75,0.25,-0.5,0,0,0,0,1,1
1,12,0,1,2.625,0.5,17,1,10,522.3,0.875,0.125,1.8472222222222223,-1.2777777777777777,26,-9,-6,312.04999999999995,0.75,-0.5,1,0,0,0,0,0
1,12,1,1,1.375,0.75,5,6,5,548.25,0.375,0.125,0.9305555555555556,-0.6944444444444444,14,-12,-12,451.225,0.25,-0.625,1,0,0,0,0,0
1,12,0,1,2.25,1.25,8,4,2,490.5,0.625,0.125,1.4722222222222223,0.36111111111111116,9,-4,-12,424.95,0.375,-0.25,1,0,0,0,0,0
1,12,1,-1,1.625,2.0,-3,19,12,210.25,0.25,0.5,0.375,-0.125,4,6,5,-35.75,0.125,-0.125,0,0,0,0,0,1
1,12,0,-1,1.125,1.875,-6,20,21,68.95,0.25,0.5,-0.9861111111111112,0.6527777777777777,-14,17,17,-455.3,-0.5,0.25,0,0,0,1,0,0
0,12,1,1,3.0,0.8571428571428571,15,2,8,378.2,0.7142857142857143,0.0,2.0,-0.5178571428571429,18,-9,-1,306.15,0.4642857142857143,-0.375,1,0,0,0,0,0
0,12,1,-1,1.0,0.625,3,7,6,205.0,0.5,0.125,-0.11111111111111116,-0.1527777777777778,0,2,3,-168.5,0.25,-0.125,0,0,0,1,0,1
0,12,0,0,1.0,2.0,-9,20,21,68.95,0.2222222222222222,0.5555555555555556,-0.22222222222222232,0.4444444444444444,-6,13,10,-179.3,-0.1111111111111111,0.0,0,0,0,0,1,1
1,12,0,1,2.6666666666666665,0.4444444444444444,20,1,10,522.3,0.8888888888888888,0.1111111111111111,1.6666666666666665,-1.2222222222222223,26,-12,1,450.24999999999994,0.6666666666666666,-0.3333333333333333,1,0,0,0,0,0
1,12,0,-1,1.5555555555555556,2.2222222222222223,-6,19,12,210.25,0.2222222222222222,0.5555555555555556,0.7777777777777778,0.11111111111111116,6,7,-4,0.0,0.1111111111111111,-0.11111111111111105,0,0,0,0,0,0
1,12,0,1,1.5,1.0,5,14,21,69.0,0.6,0.3,0.9444444444444444,-0.7777777777777777,16,-4,4,-28.025000000000006,0.4888888888888889,-0.4777777777777778,0,0,0,0,0,0
1,12,1,1,1.6666666666666667,1.1111111111111112,5,16,1,215.5,0.4444444444444444,0.2222222222222222,0.11111111111111116,-0.8888888888888888,9,5,-6,-30.5,0.2222222222222222,-0.33333333333333337,0,0,0,0,0,1
1,12,1,1,1.5555555555555556,0.7777777777777778,7,6,5,548.25,0.4444444444444444,0.1111111111111111,0.7777777777777778,-0.33333333333333337,10,-9,-16,453.87,0.3333333333333333,-0.2222222222222222,1,0,0,0,0,0
1,12,0,-1,1.0,1.0,0,8,6,205.0,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,2,-1,-8,139.45,0.2222222222222222,-0.2222222222222222,0,0,0,0,0,0
1,12,0,1,3.125,0.875,18,2,8,378.2,0.75,0.0,0.6805555555555554,-0.3472222222222223,7,-1,4,-146.05,-0.02777777777777779,-0.2222222222222222,1,0,0,1,0,0
1,1,1,-1,1.5555555555555556,1.4444444444444444,1,10,13,127.25,0.4444444444444444,0.3333333333333333,0.0,0.5555555555555556,-5,5,10,-301.75,0.1111111111111111,0.1111111111111111,0,0,0,1,0,1
1,1,1,1,2.111111111111111,1.1111111111111112,9,4,2,492.0,0.6666666666666666,0.1111111111111111,0.22222222222222232,-1.1111111111111112,12,-13,-13,305.25,0.4444444444444444,-0.3333333333333333,1,0,0,0,0,0
1,1,0,0,1.0,1.1111111111111112,-1,16,21,94.38,0.3333333333333333,0.5555555555555556,0.19999999999999996,-0.9888888888888889,12,1,20,-110.92000000000002,0.3333333333333333,-0.2222222222222222,0,0,0,0,0,0
1,1,1,1,1.8888888888888888,1.0,8,5,4,525.25,0.5555555555555556,0.1111111111111111,1.6666666666666665,-1.0,24,-6,-17,440.25,0.5555555555555556,-0.7638888888888888,1,0,0,0,0,0
1,1,1,1,1.7777777777777777,1.4444444444444444,3,8,14,65.55,0.4444444444444444,0.3333333333333333,1.2777777777777777,-0.6555555555555557,19,-11,-7,-3.4000000000000057,0.3333333333333333,-0.4444444444444445,0,0,1,0,0,0
1,1,0,1,1.3333333333333333,0.7777777777777778,5,7,11,248.1,0.4444444444444444,0.1111111111111111,0.33333333333333326,-0.44444444444444453,7,-2,5,18.099999999999994,0.2222222222222222,-0.3333333333333333,0,1,0,0,0,0
1,1,1,0,1.2222222222222223,1.6666666666666667,-4,18,17,97.025,0.3333333333333333,0.5555555555555556,-1.0,0.11111111111111116,-10,16,9,-274.17499999999995,-0.26666666666666666,0.35555555555555557,0,0,1,1,0,0
1,1,1,-1,1.0,1.5555555555555556,-5,12,7,209.4,0.4444444444444444,0.3333333333333333,-0.1818181818181821,0.5555555555555556,-7,6,2,-261.6,-0.11111111111111116,0.1111111111111111,0,0,1,1,0,0
0,1,1,0,1.7777777777777777,1.3333333333333333,4,10,16,210.25,0.5555555555555556,0.3333333333333333,-0.22222222222222232,0.43333333333333324,-7,7,14,-281.75,0.0,0.1111111111111111,0,0,0,1,1,0
0,1,0,1,1.2222222222222223,1.4444444444444444,-2,14,9,72.05000000000001,0.3333333333333333,0.3333333333333333,0.3333333333333335,-0.4444444444444444,7,1,-4,-55.19999999999999,0.1111111111111111,-0.22222222222222227,0,0,0,0,0,0
0,1,0,-1,1.3333333333333333,1.4444444444444444,-1,17,15,186.75,0.2222222222222222,0.6666666666666666,0.5555555555555555,-0.8888888888888886,13,-3,3,-23.5,0.1111111111111111,-0.11111111111111116,0,0,0,0,0,0
0,1,1,1,2.111111111111111,0.5555555555555556,14,4,3,429.0,0.7777777777777778,0.0,0.7111111111111112,-0.14444444444444438,7,3,-7,-86.0,0.0,-0.1111111111111111,1,0,0,1,0,0
1,1,1,1,2.1,0.5,16,3,3,429.0,0.8,0.0,1.2000000000000002,-0.5,17,-5,-11,363.45,0.5,-0.4,1,0,0,0,0,0
1,1,1,1,1.1,2.0,-9,20,21,68.95,0.2,0.5,0.10000000000000009,0.10000000000000009,0,11,5,-141.3,0.0,-0.09999999999999998,0,0,0,0,0,0
1,1,0,-1,1.4,2.3,-9,19,12,210.25,0.2,0.6,-0.6909090909090909,1.209090909090909,-20,14,10,-281.75,-0.3,0.39999999999999997,0,0,0,1,1,0
1,1,0,1,0.9,1.6,-7,13,7,209.4,0.4,0.4,-0.7999999999999999,-0.6000000000000001,-2,-4,-8,22.650000000000006,0.2,-0.09999999999999998,0,0,1,0,0,0
1,1,0,0,1.5,1.7,-2,14,13,127.25,0.4,0.4,0.7,0.5,2,-2,-8,32.870000000000005,0.30000000000000004,0.0,0,0,0,0,0,0
1,1,0,1,1.7272727272727273,1.0,8,12,21,85.0,0.6363636363636364,0.2727272727272727,0.8272727272727273,-0.3999999999999999,13,2,15,-145.0,0.43636363636363634,-0.2272727272727273,0,0,0,0,0,0
1,1,1,-1,1.3,1.7,-4,18,17,97.025,0.3,0.5,0.19999999999999996,-0.19999999999999996,4,7,8,24.974999999999994,0.09999999999999998,0.0,0,0,1,0,0,0
1,1,1,-1,1.6,1.0,6,15,1,205.3,0.5,0.2,0.20000000000000018,0.09999999999999998,1,14,-9,-309.7,-0.19999999999999996,0.0,0,0,0,1,0,0
1,1,1,1,1.5,0.7,8,7,11,248.1,0.5,0.1,-0.7000000000000002,-0.5,-2,3,7,-277.15,-0.19999999999999996,-0.19999999999999998,0,1,0,1,0,0
1,1,1,0,1.6,0.8,8,6,5,471.0,0.5,0.1,-0.8444444444444446,-0.9777777777777776,2,4,-3,99.80000000000001,-0.045454545454545414,-0.08181818181818182,1,0,0,1,0,0
1,1,0,-1,2.888888888888889,0.7777777777777778,19,3,8,371.2,0.7777777777777778,0.0,2.0707070707070705,-1.2222222222222223,32,-17,-4,160.95,0.5777777777777777,-0.7,1,0,0,0,0,0
1,1,0,1,1.9,1.4,5,8,14,65.55,0.5,0.3,1.2999999999999998,-0.6000000000000001,19,-11,-3,-31.47500000000001,0.4,-0.5,0,0,1,0,0,0
1,1,1,-1,0.9,1.0,-1,16,21,94.38,0.3,0.5,-0.4999999999999999,-0.8999999999999999,4,4,14,-115.02000000000001,0.09999999999999998,-0.09999999999999998,0,0,0,0,0,1
1,1,1,-1,1.3,1.5,-2,17,15,186.75,0.2,0.7,0.11818181818181794,0.045454545454545414,1,10,4,-61.349999999999994,-0.09999999999999998,0.19999999999999996,0,0,0,0,1,1
1,1,1,0,1.9,1.5,4,11,16,210.25,0.5,0.3,1.1727272727272726,-0.2272727272727273,15,-3,3,83.0,0.3,-0.3,0,0,0,0,0,0
1,1,1,0,1.3,1.3,0,9,9,72.05000000000001,0.4,0.3,-0.19999999999999996,0.19999999999999996,-4,3,4,-398.95,-0.19999999999999996,0.09999999999999998,0,0,0,1,0,0
1,1,1,0,1.9,1.0,9,5,4,525.25,0.6,0.1,0.26363636363636345,0.18181818181818177,0,3,1,96.25,0.19999999999999996,-0.1,1,0,0,1,0,1
1,1,1,1,1.0,1.1,-1,13,6,230.0,0.4,0.3,0.2727272727272727,-0.8090909090909086,12,-2,5,24.69999999999999,0.4,-0.39999999999999997,0,0,0,0,0,0
1,1,0,1,2.1,1.0,11,4,2,492.0,0.7,0.1,1.8,-1.0,28,-6,-19,407.0,0.7,-0.7888888888888889,1,0,0,0,0,0
